Date,Price,Open,High,Low,Vol.,
"May 01, 2016",452.20,448.50,454.20,447.50,21.75K,
"Apr 30, 2016",448.50,455.00,456.90,446.60,35.31K,
"Apr 29, 2016",455.00,448.50,456.30,445.20,44.85K,
"Apr 28, 2016",448.50,447.00,450.10,433.90,81.94K,
"Apr 27, 2016",447.00,466.00,467.90,444.60,90.81K,
"Apr 26, 2016",466.00,461.70,468.90,459.20,67.56K,
"Apr 25, 2016",461.70,457.60,466.20,451.80,81.66K,
"Apr 24, 2016",457.60,450.10,461.80,447.90,74.43K,
"Apr 23, 2016",450.10,445.30,451.50,443.10,42.36K,
"Apr 22, 2016",445.30,449.30,450.20,441.90,49.71K,
"Apr 21, 2016",449.30,441.20,450.80,439.50,63.13K,
"Apr 20, 2016",441.20,434.90,442.90,432.50,74.36K,
"Apr 19, 2016",434.90,427.70,436.10,426.80,45.68K,
"Apr 18, 2016",427.70,426.30,429.10,424.40,32.58K,
"Apr 17, 2016",426.30,430.00,430.60,423.80,25.59K,
"Apr 16, 2016",430.00,428.70,432.00,426.80,29.02K,
"Apr 15, 2016",428.70,424.00,429.50,423.30,54.12K,
"Apr 14, 2016",424.00,423.50,425.40,421.80,30.66K,
"Apr 13, 2016",423.50,424.70,426.60,421.40,38.09K,
"Apr 12, 2016",424.70,421.40,426.70,420.70,57.71K,
"Apr 11, 2016",421.40,420.30,422.40,418.10,36.39K,
"Apr 10, 2016",420.30,418.00,421.60,416.70,23.30K,
"Apr 09, 2016",418.00,417.70,418.90,412.40,29.43K,
"Apr 08, 2016",417.70,420.10,423.50,415.50,46.95K,
"Apr 07, 2016",420.10,421.30,422.00,417.90,36.06K,
"Apr 06, 2016",421.30,422.10,422.80,419.50,32.67K,
"Apr 05, 2016",422.10,419.30,423.70,418.00,40.89K,
"Apr 04, 2016",419.30,419.10,420.40,416.20,33.44K,
"Apr 03, 2016",419.10,418.50,420.20,417.00,22.80K,
"Apr 02, 2016",418.50,415.60,420.10,415.10,31.31K,
"Apr 01, 2016",415.60,415.70,416.90,412.80,38.22K,
"Mar 31, 2016",415.70,412.40,417.20,411.50,41.84K,
"Mar 30, 2016",412.40,415.00,416.20,408.40,43.28K,
"Mar 29, 2016",415.00,422.20,424.50,406.40,69.11K,
"Mar 28, 2016",422.20,424.60,425.40,419.70,43.45K,
"Mar 27, 2016",424.60,416.50,427.40,415.50,61.72K,
"Mar 26, 2016",416.50,415.70,417.70,413.90,28.06K,
"Mar 25, 2016",415.70,414.70,417.30,412.40,34.59K,
"Mar 24, 2016",414.70,417.00,417.70,412.90,38.83K,
"Mar 23, 2016",417.00,416.20,419.60,414.20,40.61K,
"Mar 22, 2016",416.20,411.10,417.90,410.80,49.08K,
"Mar 21, 2016",411.10,411.50,413.10,407.30,43.16K,
"Mar 20, 2016",411.50,408.70,413.50,407.20,30.54K,
"Mar 19, 2016",408.70,408.20,410.50,402.10,37.00K,
"Mar 18, 2016",408.20,418.20,418.60,402.50,66.07K,
"Mar 17, 2016",418.20,415.90,419.60,415.30,43.82K,
"Mar 16, 2016",415.90,415.10,417.00,413.30,44.54K,
"Mar 15, 2016",415.10,414.30,417.40,412.30,48.60K,
"Mar 14, 2016",414.30,412.40,416.10,411.20,49.33K,
"Mar 13, 2016",412.40,410.40,415.90,409.60,34.98K,
"Mar 12, 2016",410.40,419.10,420.70,407.00,59.64K,
"Mar 11, 2016",419.10,415.80,422.40,415.10,60.63K,
"Mar 10, 2016",415.80,412.80,417.50,410.30,55.74K,
"Mar 09, 2016",412.80,411.90,414.90,408.90,50.92K,
"Mar 08, 2016",411.90,414.90,416.70,408.40,53.77K,
"Mar 07, 2016",414.90,406.00,416.60,402.00,61.77K,
"Mar 06, 2016",406.00,399.00,412.00,393.10,62.59K,
"Mar 05, 2016",399.00,409.50,410.10,386.90,129.15K,
"Mar 04, 2016",409.50,419.60,423.40,407.20,75.27K,
"Mar 03, 2016",419.60,425.40,425.80,414.90,78.90K,
"Mar 02, 2016",425.40,434.00,435.90,423.90,57.75K,
"Mar 01, 2016",434.00,436.20,439.00,428.50,67.46K,
"Feb 29, 2016",436.20,432.50,441.30,429.80,68.77K,
"Feb 28, 2016",432.50,431.30,435.60,421.20,50.85K,
"Feb 27, 2016",431.30,427.30,434.10,427.30,42.79K,
"Feb 26, 2016",427.30,423.50,427.60,419.10,53.21K,
"Feb 25, 2016",423.50,422.70,427.20,417.50,53.54K,
"Feb 24, 2016",422.70,419.90,425.20,410.40,66.51K,
"Feb 23, 2016",419.90,437.80,440.80,414.40,93.72K,
"Feb 22, 2016",437.80,437.90,440.20,431.30,56.01K,
"Feb 21, 2016",437.90,440.10,447.60,425.50,100.50K,
"Feb 20, 2016",440.10,420.00,442.70,419.50,111.63K,
"Feb 19, 2016",420.00,421.40,424.30,416.40,52.24K,
"Feb 18, 2016",421.40,417.10,425.50,414.80,77.35K,
"Feb 17, 2016",417.10,406.40,421.50,405.00,90.32K,
"Feb 16, 2016",406.40,401.10,409.80,398.00,68.33K,
"Feb 15, 2016",401.10,405.50,410.90,396.60,86.13K,
"Feb 14, 2016",405.50,390.10,405.90,390.10,73.59K,
"Feb 13, 2016",390.10,384.00,392.60,383.30,48.16K,
"Feb 12, 2016",384.00,379.50,386.40,379.30,53.76K,
"Feb 11, 2016",379.50,381.90,383.20,372.80,62.65K,
"Feb 10, 2016",381.90,375.30,385.40,374.10,97.49K,
"Feb 09, 2016",375.30,372.60,377.60,371.40,55.36K,
"Feb 08, 2016",372.60,377.90,380.90,372.10,62.24K,
"Feb 07, 2016",377.90,376.70,382.60,375.30,40.74K,
"Feb 06, 2016",376.70,386.50,386.40,372.90,78.85K,
"Feb 05, 2016",386.50,390.60,391.10,384.50,60.92K,
"Feb 04, 2016",390.60,368.00,391.80,368.00,101.87K,
"Feb 03, 2016",368.00,373.90,375.90,366.20,59.81K,
"Feb 02, 2016",373.90,372.20,376.60,371.40,50.98K,
"Feb 01, 2016",372.20,369.80,379.80,365.30,74.35K,
"Jan 31, 2016",369.80,377.80,380.50,366.90,39.02K,
"Jan 30, 2016",377.80,380.30,381.80,375.00,36.18K,
"Jan 29, 2016",380.30,379.70,385.80,363.50,138.46K,
"Jan 28, 2016",379.70,395.00,395.40,376.70,77.32K,
"Jan 27, 2016",395.00,389.80,397.40,389.40,43.68K,
"Jan 26, 2016",389.80,392.80,397.70,387.90,56.81K,
"Jan 25, 2016",392.80,402.10,403.80,386.90,67.66K,
"Jan 24, 2016",402.10,388.60,405.40,385.50,64.54K,
"Jan 23, 2016",388.60,382.60,395.40,380.30,61.38K,
"Jan 22, 2016",382.60,410.20,411.50,374.90,144.86K,
"Jan 21, 2016",410.20,414.60,423.40,403.90,89.94K,
"Jan 20, 2016",414.60,379.50,425.70,374.00,190.32K,
"Jan 19, 2016",379.50,384.40,386.70,375.90,66.35K,
"Jan 18, 2016",384.40,382.50,387.30,373.20,69.30K,
"Jan 17, 2016",382.50,385.00,390.70,377.70,66.09K,
"Jan 16, 2016",385.00,372.30,386.70,350.40,183.96K,
"Jan 15, 2016",372.30,429.10,430.10,364.70,268.14K,
"Jan 14, 2016",429.10,432.20,433.70,427.00,46.17K,
"Jan 13, 2016",432.20,445.00,443.70,420.40,92.04K,
"Jan 12, 2016",445.00,447.70,448.40,443.10,44.59K,
"Jan 11, 2016",447.70,446.20,451.10,441.80,56.59K,
"Jan 10, 2016",446.20,448.30,448.90,438.60,44.46K,
"Jan 09, 2016",448.30,452.90,454.50,444.90,39.81K,
"Jan 08, 2016",452.90,457.00,462.90,446.50,91.31K,
"Jan 07, 2016",457.00,430.80,457.50,428.50,130.20K,
"Jan 06, 2016",430.80,431.20,432.10,425.00,43.43K,
"Jan 05, 2016",431.20,433.30,435.30,428.90,45.03K,
"Jan 04, 2016",433.30,430.70,435.30,428.60,53.01K,
"Jan 03, 2016",430.70,433.70,434.10,423.10,54.83K,
"Jan 02, 2016",433.70,434.00,437.40,430.70,33.57K,
"Jan 01, 2016",434.00,430.00,438.00,425.90,46.97K,
"Dec 31, 2015",430.00,427.10,433.10,417.10,65.21K,
"Dec 30, 2015",427.10,431.90,435.00,420.80,68.27K,
"Dec 29, 2015",431.90,421.80,433.60,419.30,70.65K,
"Dec 28, 2015",421.80,422.40,429.90,417.10,68.35K,
"Dec 27, 2015",422.40,415.40,425.50,406.10,67.58K,
"Dec 26, 2015",415.40,454.00,456.50,400.50,208.58K,
"Dec 25, 2015",454.00,453.00,457.40,449.50,42.39K,
"Dec 24, 2015",453.00,442.40,460.60,441.80,79.60K,
"Dec 23, 2015",442.40,437.00,444.80,434.30,63.25K,
"Dec 22, 2015",437.00,437.60,443.20,433.30,65.79K,
"Dec 21, 2015",437.60,441.80,445.50,424.00,121.99K,
"Dec 20, 2015",441.80,461.20,462.80,431.10,121.53K,
"Dec 19, 2015",461.20,463.20,466.00,452.30,61.31K,
"Dec 18, 2015",463.20,455.50,466.10,453.50,83.41K,
"Dec 17, 2015",455.50,454.00,458.40,447.30,64.58K,
"Dec 16, 2015",454.00,462.60,465.20,437.40,185.22K,
"Dec 15, 2015",462.60,442.00,464.20,440.70,107.06K,
"Dec 14, 2015",442.00,434.70,449.50,428.80,218.92K,
"Dec 13, 2015",434.70,432.30,441.00,420.80,64.14K,
"Dec 12, 2015",432.30,449.80,467.70,403.70,211.44K,
"Dec 11, 2015",449.80,415.50,453.40,413.70,175.06K,
"Dec 10, 2015",415.50,416.00,420.40,409.50,71.66K,
"Dec 09, 2015",416.00,410.70,424.60,403.30,147.36K,
"Dec 08, 2015",410.70,394.30,411.10,388.00,74.36K,
"Dec 07, 2015",394.30,393.40,398.70,381.70,96.75K,
"Dec 06, 2015",393.40,386.70,402.20,382.60,131.86K,
"Dec 05, 2015",386.70,361.70,390.30,361.50,115.20K,
"Dec 04, 2015",361.70,360.30,364.00,354.30,60.55K,
"Dec 03, 2015",360.30,360.00,371.40,355.50,87.23K,
"Dec 02, 2015",360.00,361.80,363.40,347.20,92.45K,
"Dec 01, 2015",361.80,378.00,379.00,353.70,111.91K,
"Nov 30, 2015",378.00,370.80,382.60,367.90,129.77K,
"Nov 29, 2015",370.80,355.80,372.80,354.50,67.37K,
"Nov 28, 2015",355.80,359.50,360.10,350.50,56.17K,
"Nov 27, 2015",359.50,353.70,363.90,345.10,103.48K,
"Nov 26, 2015",353.70,327.50,368.90,327.40,211.38K,
"Nov 25, 2015",327.50,318.40,330.00,315.70,77.68K,
"Nov 24, 2015",318.40,322.10,323.30,315.50,50.66K,
"Nov 23, 2015",322.10,322.80,325.00,319.90,42.73K,
"Nov 22, 2015",322.80,324.70,326.90,319.40,36.75K,
"Nov 21, 2015",324.70,321.10,328.40,318.40,45.00K,
"Nov 20, 2015",321.10,325.00,327.10,309.50,109.99K,
"Nov 19, 2015",325.00,335.90,335.60,323.40,86.38K,
"Nov 18, 2015",335.90,333.90,337.40,329.40,78.36K,
"Nov 17, 2015",333.90,330.20,342.90,328.10,98.25K,
"Nov 16, 2015",330.20,317.50,332.00,314.10,87.14K,
"Nov 15, 2015",317.50,331.80,334.80,314.20,88.32K,
"Nov 14, 2015",331.80,333.80,369.80,326.40,71.11K,
"Nov 13, 2015",333.80,333.90,341.80,323.90,97.25K,
"Nov 12, 2015",333.90,304.70,346.10,306.10,164.61K,
"Nov 11, 2015",304.70,336.70,341.80,292.40,263.96K,
"Nov 10, 2015",336.70,380.20,381.40,323.20,210.29K,
"Nov 09, 2015",380.20,371.60,385.10,360.20,125.54K,
"Nov 08, 2015",371.60,385.10,389.80,365.50,94.36K,
"Nov 07, 2015",385.10,369.80,391.80,369.00,103.03K,
"Nov 06, 2015",369.80,382.70,396.40,348.80,255.28K,
"Nov 05, 2015",382.70,400.90,447.20,366.10,302.95K,
"Nov 04, 2015",400.90,396.50,492.80,368.60,517.73K,
"Nov 03, 2015",396.50,359.30,416.80,354.60,421.99K,
"Nov 02, 2015",359.30,323.00,365.80,319.80,223.10K,
"Nov 01, 2015",323.00,311.20,324.30,304.70,73.71K,
"Oct 31, 2015",311.20,327.10,333.30,304.60,105.83K,
"Oct 30, 2015",327.10,313.60,334.90,310.80,156.49K,
"Oct 29, 2015",313.60,303.50,318.50,300.20,138.92K,
"Oct 28, 2015",303.50,294.70,307.50,294.00,116.41K,
"Oct 27, 2015",294.70,285.10,298.40,285.10,105.87K,
"Oct 26, 2015",285.10,287.90,287.60,279.60,73.21K,
"Oct 25, 2015",287.90,282.60,295.60,281.80,113.90K,
"Oct 24, 2015",282.60,276.90,283.00,277.00,60.13K,
"Oct 23, 2015",276.90,274.40,279.80,273.20,69.32K,
"Oct 22, 2015",274.40,267.10,278.70,266.80,93.15K,
"Oct 21, 2015",267.10,269.80,272.20,263.50,59.64K,
"Oct 20, 2015",269.80,263.80,272.10,262.70,75.40K,
"Oct 19, 2015",263.80,261.70,266.00,259.90,58.17K,
"Oct 18, 2015",261.70,269.60,272.40,259.50,52.27K,
"Oct 17, 2015",269.60,262.90,275.40,261.70,113.84K,
"Oct 16, 2015",262.90,254.40,267.30,253.90,95.18K,
"Oct 15, 2015",254.40,252.30,256.80,251.20,60.64K,
"Oct 14, 2015",252.30,248.80,255.10,248.30,69.58K,
"Oct 13, 2015",248.80,245.40,251.20,243.10,74.88K,
"Oct 12, 2015",245.40,247.60,248.00,244.60,40.39K,
"Oct 11, 2015",247.60,245.40,248.30,244.50,41.43K,
"Oct 10, 2015",245.40,244.00,245.90,242.90,38.96K,
"Oct 09, 2015",244.00,242.60,244.60,241.30,40.57K,
"Oct 08, 2015",242.60,243.00,244.80,241.60,44.15K,
"Oct 07, 2015",243.00,246.10,247.30,241.60,62.60K,
"Oct 06, 2015",246.10,240.10,247.60,239.40,78.84K,
"Oct 05, 2015",240.10,238.30,240.50,236.40,61.24K,
"Oct 04, 2015",238.30,238.60,277.60,237.50,31.85K,
"Oct 03, 2015",238.60,236.70,239.50,236.10,43.31K,
"Oct 02, 2015",236.70,237.10,238.40,235.10,47.94K,
"Oct 01, 2015",237.10,235.90,238.70,234.70,52.88K,
"Sep 30, 2015",235.90,236.70,237.80,234.40,50.52K,
"Sep 29, 2015",236.70,238.90,240.40,234.80,57.30K,
"Sep 28, 2015",238.90,232.50,240.40,232.40,64.28K,
"Sep 27, 2015",232.50,234.30,234.80,231.80,36.14K,
"Sep 26, 2015",234.30,235.00,235.70,232.70,40.29K,
"Sep 25, 2015",235.00,233.80,237.60,232.70,61.58K,
"Sep 24, 2015",233.80,229.90,235.80,229.60,72.12K,
"Sep 23, 2015",229.90,230.00,232.20,228.50,43.60K,
"Sep 22, 2015",230.00,226.30,233.20,224.10,71.55K,
"Sep 21, 2015",226.30,231.10,231.60,225.00,53.43K,
"Sep 20, 2015",231.10,231.10,232.70,229.90,33.15K,
"Sep 19, 2015",231.10,232.20,233.40,230.20,34.47K,
"Sep 18, 2015",232.20,232.70,234.70,230.60,53.17K,
"Sep 17, 2015",232.70,228.60,235.20,227.90,56.06K,
"Sep 16, 2015",228.60,229.50,230.90,225.10,51.91K,
"Sep 15, 2015",229.50,229.90,242.80,228.00,49.52K,
"Sep 14, 2015",229.90,230.20,232.60,226.00,61.10K,
"Sep 13, 2015",230.20,235.60,236.20,228.30,51.60K,
"Sep 12, 2015",235.60,239.90,240.30,233.30,43.77K,
"Sep 11, 2015",239.90,238.10,241.00,237.40,45.77K,
"Sep 10, 2015",238.10,237.40,240.60,234.30,60.54K,
"Sep 09, 2015",237.40,243.20,244.30,236.50,69.26K,
"Sep 08, 2015",243.20,239.60,246.40,239.20,76.35K,
"Sep 07, 2015",239.60,239.90,242.70,237.50,57.19K,
"Sep 06, 2015",239.90,233.70,243.60,234.70,66.27K,
"Sep 05, 2015",233.70,230.30,235.60,228.30,48.28K,
"Sep 04, 2015",230.30,226.20,231.10,225.80,61.76K,
"Sep 03, 2015",226.20,228.60,229.60,225.40,54.15K,
"Sep 02, 2015",228.60,227.20,230.60,225.60,58.77K,
"Sep 01, 2015",227.20,229.50,231.40,225.80,66.54K,
"Aug 31, 2015",229.50,228.40,231.80,224.20,54.51K,
"Aug 30, 2015",228.40,228.50,232.30,225.40,39.81K,
"Aug 29, 2015",228.50,231.60,233.10,226.40,43.74K,
"Aug 28, 2015",231.60,222.70,234.80,219.60,90.66K,
"Aug 27, 2015",222.70,225.00,228.40,222.00,60.25K,
"Aug 26, 2015",225.00,220.50,230.70,218.80,92.81K,
"Aug 25, 2015",220.50,211.40,226.60,196.30,190.79K,
"Aug 24, 2015",211.40,226.80,228.40,207.80,196.70K,
"Aug 23, 2015",226.80,229.50,232.70,224.30,48.84K,
"Aug 22, 2015",229.50,232.40,235.10,221.00,74.21K,
"Aug 21, 2015",232.40,234.70,236.30,230.50,57.65K,
"Aug 20, 2015",234.70,226.00,238.00,225.50,90.98K,
"Aug 19, 2015",226.00,246.70,247.90,214.30,245.82K,
"Aug 18, 2015",246.70,257.10,257.50,245.70,94.50K,
"Aug 17, 2015",257.10,257.10,259.90,252.90,47.88K,
"Aug 16, 2015",257.10,260.50,261.90,254.60,69.04K,
"Aug 15, 2015",260.50,265.00,266.50,259.40,38.91K,
"Aug 14, 2015",265.00,263.40,267.20,260.20,52.33K,
"Aug 13, 2015",263.40,267.70,268.40,261.30,56.49K,
"Aug 12, 2015",267.70,269.00,271.50,263.70,56.73K,
"Aug 11, 2015",269.00,263.30,269.90,261.40,51.36K,
"Aug 10, 2015",263.30,263.90,266.60,260.50,48.57K,
"Aug 09, 2015",263.90,258.60,266.80,258.60,57.48K,
"Aug 08, 2015",258.60,277.90,278.90,257.40,82.54K,
"Aug 07, 2015",277.90,278.00,279.60,274.30,42.81K,
"Aug 06, 2015",278.00,281.70,282.00,276.50,33.26K,
"Aug 05, 2015",281.70,284.30,285.50,280.50,38.29K,
"Aug 04, 2015",284.30,281.60,285.70,279.60,44.84K,
"Aug 03, 2015",281.60,281.40,285.00,278.90,45.89K,
"Aug 02, 2015",281.40,280.50,282.50,275.90,35.67K,
"Aug 01, 2015",280.50,283.70,284.50,276.30,39.43K,
"Jul 31, 2015",283.70,287.00,288.70,280.80,49.21K,
"Jul 30, 2015",287.00,288.40,289.90,284.90,44.79K,
"Jul 29, 2015",288.40,293.70,294.70,286.90,50.67K,
"Jul 28, 2015",293.70,293.00,296.70,291.70,49.07K,
"Jul 27, 2015",293.00,291.80,295.80,285.40,69.71K,
"Jul 26, 2015",291.80,288.70,293.30,286.80,30.99K,
"Jul 25, 2015",288.70,288.40,291.20,284.70,41.65K,
"Jul 24, 2015",288.40,275.50,289.80,274.30,74.36K,
"Jul 23, 2015",275.50,276.50,277.90,274.50,35.66K,
"Jul 22, 2015",276.50,275.10,277.40,273.10,41.97K,
"Jul 21, 2015",275.10,277.70,281.00,274.20,49.05K,
"Jul 20, 2015",277.70,273.20,278.90,271.80,46.60K,
"Jul 19, 2015",273.20,274.00,277.10,271.90,30.20K,
"Jul 18, 2015",274.00,279.60,282.50,243.20,55.34K,
"Jul 17, 2015",279.60,276.60,280.80,271.20,62.12K,
"Jul 16, 2015",276.60,283.40,290.80,273.30,121.32K,
"Jul 15, 2015",283.40,287.00,292.90,283.20,59.58K,
"Jul 14, 2015",287.00,290.40,297.00,285.20,60.62K,
"Jul 13, 2015",290.40,310.40,310.90,276.90,146.85K,
"Jul 12, 2015",310.40,292.00,315.90,291.30,120.70K,
"Jul 11, 2015",292.00,283.60,298.80,282.30,46.49K,
"Jul 10, 2015",283.60,269.10,297.90,266.90,117.17K,
"Jul 09, 2015",269.10,268.60,272.30,265.10,48.39K,
"Jul 08, 2015",268.60,266.20,273.60,263.20,45.29K,
"Jul 07, 2015",266.20,269.10,271.30,263.20,41.61K,
"Jul 06, 2015",269.10,270.10,277.50,266.50,90.58K,
"Jul 05, 2015",270.10,260.50,274.10,257.60,48.45K,
"Jul 04, 2015",260.50,255.40,261.10,253.40,32.95K,
"Jul 03, 2015",255.40,254.90,256.70,252.40,36.58K,
"Jul 02, 2015",254.90,257.60,261.30,253.10,45.01K,
"Jul 01, 2015",257.60,264.10,265.00,254.40,66.94K,
"Jun 30, 2015",264.10,257.00,268.70,255.40,116.53K,
"Jun 29, 2015",257.00,248.90,257.50,248.00,92.64K,
"Jun 28, 2015",248.90,250.70,251.60,246.60,39.89K,
"Jun 27, 2015",250.70,242.90,251.60,241.80,54.70K,
"Jun 26, 2015",242.90,242.60,243.50,240.10,37.62K,
"Jun 25, 2015",242.60,240.60,243.60,239.30,40.36K,
"Jun 24, 2015",240.60,243.80,244.50,239.10,47.11K,
"Jun 23, 2015",243.80,247.50,247.70,242.30,38.43K,
"Jun 22, 2015",247.50,244.10,248.60,243.20,47.59K,
"Jun 21, 2015",244.10,245.00,246.00,240.90,25.15K,
"Jun 20, 2015",245.00,244.10,246.60,238.70,51.28K,
"Jun 19, 2015",244.10,248.40,250.80,243.60,84.70K,
"Jun 18, 2015",248.40,247.40,251.90,242.50,78.14K,
"Jun 17, 2015",247.40,249.80,258.50,245.10,121.62K,
"Jun 16, 2015",249.80,237.00,254.10,235.70,122.47K,
"Jun 15, 2015",237.00,233.80,238.60,233.30,63.47K,
"Jun 14, 2015",233.80,232.50,235.50,232.10,32.90K,
"Jun 13, 2015",232.50,230.50,233.10,229.00,38.01K,
"Jun 12, 2015",230.50,229.90,231.60,229.30,40.75K,
"Jun 11, 2015",229.90,228.80,230.60,228.50,38.00K,
"Jun 10, 2015",228.80,229.60,230.40,227.80,41.64K,
"Jun 09, 2015",229.60,228.60,231.40,227.50,54.84K,
"Jun 08, 2015",228.60,223.50,229.90,223.00,74.15K,
"Jun 07, 2015",223.50,224.70,226.40,222.20,40.48K,
"Jun 06, 2015",224.70,225.30,225.80,223.50,22.47K,
"Jun 05, 2015",225.30,224.20,226.40,222.10,56.46K,
"Jun 04, 2015",224.20,225.60,226.70,223.50,44.06K,
"Jun 03, 2015",225.60,225.70,227.90,223.70,54.35K,
"Jun 02, 2015",225.70,223.10,227.40,222.30,60.81K,
"Jun 01, 2015",223.10,229.80,231.80,221.00,87.06K,
"May 31, 2015",229.80,233.20,234.00,229.10,39.00K,
"May 30, 2015",233.20,237.00,237.10,231.60,41.63K,
"May 29, 2015",237.00,237.30,237.90,235.10,38.92K,
"May 28, 2015",237.30,237.30,238.40,236.20,35.75K,
"May 27, 2015",237.30,237.80,238.90,235.90,48.03K,
"May 26, 2015",237.80,237.40,239.00,235.60,37.08K,
"May 25, 2015",237.40,241.00,241.80,235.80,26.39K,
"May 24, 2015",241.00,238.90,242.40,237.50,30.26K,
"May 23, 2015",238.90,240.40,241.70,238.10,36.03K,
"May 22, 2015",240.40,235.40,242.00,234.60,74.11K,
"May 21, 2015",235.40,234.00,236.60,233.60,42.94K,
"May 20, 2015",234.00,232.00,235.20,231.50,49.69K,
"May 19, 2015",232.00,232.60,234.50,231.30,40.94K,
"May 18, 2015",232.60,236.30,237.10,231.50,53.14K,
"May 17, 2015",236.30,236.20,237.80,235.40,28.43K,
"May 16, 2015",236.20,237.20,237.80,234.60,27.05K,
"May 15, 2015",237.20,236.90,238.80,235.50,46.03K,
"May 14, 2015",236.90,236.40,239.20,232.40,71.02K,
"May 13, 2015",236.40,241.60,243.90,234.10,84.43K,
"May 12, 2015",241.60,241.80,243.00,239.20,40.08K,
"May 11, 2015",241.80,240.00,243.90,238.90,57.17K,
"May 10, 2015",240.00,241.40,244.80,238.20,44.00K,
"May 09, 2015",241.40,243.70,247.90,238.50,62.79K,
"May 08, 2015",243.70,237.70,247.00,235.80,87.50K,
"May 07, 2015",237.70,230.00,240.30,228.30,91.05K,
"May 06, 2015",230.00,235.80,237.10,228.20,103.66K,
"May 05, 2015",235.80,239.00,239.60,231.80,77.87K,
"May 04, 2015",239.00,240.00,243.20,237.40,69.12K,
"May 03, 2015",240.00,235.30,243.60,233.80,55.72K,
"May 02, 2015",235.30,233.20,236.40,231.70,37.08K,
"May 01, 2015",233.20,235.80,239.40,232.40,60.14K,
"Apr 30, 2015",235.80,225.40,240.00,224.70,112.24K,
"Apr 29, 2015",225.40,225.80,227.20,222.30,60.89K,
"Apr 28, 2015",225.80,229.00,229.90,222.00,65.97K,
"Apr 27, 2015",229.00,218.70,242.60,216.60,123.41K,
"Apr 26, 2015",218.70,226.10,226.70,214.10,100.77K,
"Apr 25, 2015",226.10,231.10,232.30,223.10,43.78K,
"Apr 24, 2015",231.10,235.40,236.60,229.10,69.78K,
"Apr 23, 2015",235.40,233.80,236.10,232.60,42.45K,
"Apr 22, 2015",233.80,233.70,238.40,231.80,77.56K,
"Apr 21, 2015",233.70,224.20,235.30,223.30,68.35K,
"Apr 20, 2015",224.20,223.00,226.70,221.60,44.87K,
"Apr 19, 2015",223.00,223.40,226.90,222.00,35.50K,
"Apr 18, 2015",223.40,222.60,224.50,220.60,36.54K,
"Apr 17, 2015",222.60,228.00,229.30,220.60,66.92K,
"Apr 16, 2015",228.00,223.00,229.50,222.90,84.89K,
"Apr 15, 2015",223.00,218.00,223.60,217.10,77.23K,
"Apr 14, 2015",218.00,223.60,224.70,214.30,115.19K,
"Apr 13, 2015",223.60,235.90,236.80,220.40,105.15K,
"Apr 12, 2015",235.90,236.50,237.50,232.30,33.03K,
"Apr 11, 2015",236.50,234.70,240.00,233.10,51.99K,
"Apr 10, 2015",234.70,243.30,244.10,231.30,100.20K,
"Apr 09, 2015",243.30,244.60,246.20,237.60,69.19K,
"Apr 08, 2015",244.60,253.00,254.30,242.60,102.65K,
"Apr 07, 2015",253.00,255.00,255.60,250.10,44.79K,
"Apr 06, 2015",255.00,259.60,261.50,252.30,45.93K,
"Apr 05, 2015",259.60,252.90,260.30,250.60,43.83K,
"Apr 04, 2015",252.90,254.50,255.20,250.30,30.72K,
"Apr 03, 2015",254.50,252.60,256.50,251.30,71.74K,
"Apr 02, 2015",252.60,246.20,254.90,244.30,81.37K,
"Apr 01, 2015",246.20,244.10,247.70,239.60,67.08K,
"Mar 31, 2015",244.10,246.80,248.70,241.20,75.33K,
"Mar 30, 2015",246.80,242.10,248.80,236.60,85.33K,
"Mar 29, 2015",242.10,252.00,252.80,238.90,77.54K,
"Mar 28, 2015",252.00,247.20,254.30,246.30,55.06K,
"Mar 27, 2015",247.20,248.00,250.10,244.50,62.56K,
"Mar 26, 2015",248.00,246.40,254.70,243.50,89.47K,
"Mar 25, 2015",246.40,246.70,249.20,234.80,131.44K,
"Mar 24, 2015",246.70,265.50,267.00,242.70,151.09K,
"Mar 23, 2015",265.50,268.60,271.00,259.40,81.45K,
"Mar 22, 2015",268.60,259.70,270.40,259.00,56.63K,
"Mar 21, 2015",259.70,261.80,263.30,254.00,51.65K,
"Mar 20, 2015",261.80,260.90,264.70,257.90,52.83K,
"Mar 19, 2015",260.90,255.90,264.80,247.00,180.69K,
"Mar 18, 2015",255.90,285.40,285.60,248.20,206.74K,
"Mar 17, 2015",285.40,290.40,292.50,283.30,65.01K,
"Mar 16, 2015",290.40,284.90,294.00,284.80,66.34K,
"Mar 15, 2015",284.90,281.60,286.40,280.40,39.46K,
"Mar 14, 2015",281.60,287.20,288.40,279.30,75.72K,
"Mar 13, 2015",287.20,293.90,294.90,286.10,97.34K,
"Mar 12, 2015",293.90,295.60,297.00,290.80,107.32K,
"Mar 11, 2015",295.60,291.40,297.70,288.90,79.98K,
"Mar 10, 2015",291.40,290.00,301.00,288.10,158.18K,
"Mar 09, 2015",290.00,274.50,293.30,273.80,151.77K,
"Mar 08, 2015",274.50,274.90,278.80,271.30,50.40K,
"Mar 07, 2015",274.90,272.60,278.30,269.40,60.72K,
"Mar 06, 2015",272.60,275.20,278.00,269.00,98.80K,
"Mar 05, 2015",275.20,271.90,280.80,262.80,123.64K,
"Mar 04, 2015",271.90,280.60,284.50,265.90,139.00K,
