Date,Symbol,Open,High,Low,Close,Volume,Market Cap
11-09-2017,BTC,4122.47,4261.67,4099.4,4161.27,1557330048,68256038912
12-09-2017,BTC,4168.88,4344.65,4085.22,4130.81,1864530048,69033369600
13-09-2017,BTC,4131.98,4131.98,3789.92,3882.59,2219409920,68432248832
14-09-2017,BTC,3875.37,3920.6,3153.86,3154.95,2716310016,64191565824
15-09-2017,BTC,3166.3,3733.45,2946.62,3637.52,4148069888,52453515264
16-09-2017,BTC,3637.75,3808.84,3487.79,3625.04,1818400000,60271636480
17-09-2017,BTC,3606.28,3664.81,3445.64,3582.88,1239149952,59757817856
18-09-2017,BTC,3591.09,4079.23,3591.09,4065.2,1943209984,59514085376
19-09-2017,BTC,4073.79,4094.07,3868.87,3924.97,1563980032,67520266240
20-09-2017,BTC,3916.36,4031.39,3857.73,3905.95,1213830016,64918507520
21-09-2017,BTC,3901.47,3916.42,3613.63,3631.04,1411480064,64677552128
22-09-2017,BTC,3628.02,3758.27,3553.53,3630.7,1194829952,60152250368
23-09-2017,BTC,3629.92,3819.21,3594.58,3792.4,928113984,60190023680
24-09-2017,BTC,3796.15,3796.15,3666.9,3682.84,768014976,62954283008
25-09-2017,BTC,3681.58,3950.25,3681.58,3926.07,1374210048,61061095424
26-09-2017,BTC,3928.41,3969.89,3869.9,3892.35,1043740032,65161023488
27-09-2017,BTC,3892.94,4210.05,3884.82,4200.67,1686880000,64579231744
28-09-2017,BTC,4197.13,4279.31,4109.7,4174.73,1712320000,69633212416
29-09-2017,BTC,4171.62,4214.63,4039.29,4163.07,1367049984,69219221504
30-09-2017,BTC,4166.11,4358.43,4160.86,4338.71,1207449984,69136629760
01-10-2017,BTC,4341.05,4403.74,4269.81,4403.74,1208210048,72047304704
02-10-2017,BTC,4395.81,4470.23,4377.46,4409.32,1431730048,72963194880
03-10-2017,BTC,4408.46,4432.47,4258.89,4317.48,1288019968,73181331456
04-10-2017,BTC,4319.37,4352.31,4210.42,4229.36,1116770048,71712522240
05-10-2017,BTC,4229.88,4362.64,4164.05,4328.41,1161769984,70233686016
06-10-2017,BTC,4324.46,4413.27,4320.53,4370.81,1069939968,71810605056
07-10-2017,BTC,4369.35,4443.88,4321.05,4426.89,906928000,72565055488
08-10-2017,BTC,4429.67,4624.14,4405.64,4610.48,1313869952,73575424000
09-10-2017,BTC,4614.52,4878.71,4564.25,4772.02,1968739968,76656467968
10-10-2017,BTC,4776.21,4922.17,4765.1,4781.99,1597139968,79351848960
11-10-2017,BTC,4789.25,4873.73,4751.63,4826.48,1222279936,79578218496
12-10-2017,BTC,4829.58,5446.91,4822,5446.91,2791610112,80256729088
13-10-2017,BTC,5464.16,5840.3,5436.85,5647.21,3615480064,90812375040
14-10-2017,BTC,5643.53,5837.7,5591.64,5831.79,1669030016,93803028480
15-10-2017,BTC,5835.96,5852.48,5478.61,5678.19,1976039936,97011859456
16-10-2017,BTC,5687.57,5776.23,5544.21,5725.59,2008070016,94558953472
17-10-2017,BTC,5741.58,5800.35,5472.72,5605.51,1821570048,95469297664
18-10-2017,BTC,5603.82,5603.82,5151.44,5590.69,2399269888,93190160384
19-10-2017,BTC,5583.74,5744.35,5531.06,5708.52,1780540032,92866969600
20-10-2017,BTC,5708.11,6060.11,5627.23,6011.45,2354429952,94947926016
21-10-2017,BTC,5996.79,6194.88,5965.07,6031.6,2207099904,99763249152
22-10-2017,BTC,6036.66,6076.26,5792.34,6008.42,2034630016,1.00438E+11
23-10-2017,BTC,6006,6075.59,5732.47,5930.32,2401840128,99941629952
24-10-2017,BTC,5935.52,5935.52,5504.18,5526.64,2735699968,98781609984
25-10-2017,BTC,5524.6,5754.33,5397.88,5750.8,1966989952,91954200576
26-10-2017,BTC,5747.95,5976.8,5721.22,5904.83,1905040000,95685124096
27-10-2017,BTC,5899.74,5988.39,5728.82,5780.9,1710130048,98225446912
28-10-2017,BTC,5787.82,5876.72,5689.19,5753.09,1403920000,96369557504
29-10-2017,BTC,5754.44,6255.71,5724.58,6153.85,2859040000,95819800576
30-10-2017,BTC,6114.85,6214.99,6040.85,6130.53,1772150016,1.01833E+11
31-10-2017,BTC,6132.02,6470.43,6103.33,6468.4,2311379968,1.0213E+11
01-11-2017,BTC,6440.97,6767.31,6377.88,6767.31,2870320128,1.07287E+11
02-11-2017,BTC,6777.77,7367.33,6758.72,7078.5,4653770240,1.1291E+11
03-11-2017,BTC,7087.53,7461.29,7002.94,7207.76,3369860096,1.18084E+11
04-11-2017,BTC,7164.48,7492.86,7031.28,7379.95,2483800064,1.19376E+11
05-11-2017,BTC,7404.52,7617.48,7333.19,7407.41,2380410112,1.23388E+11
06-11-2017,BTC,7403.22,7445.77,7007.31,7022.76,3111899904,1.23379E+11
07-11-2017,BTC,7023.1,7253.32,7023.1,7144.38,2326340096,1.17056E+11
08-11-2017,BTC,7141.38,7776.42,7114.02,7459.69,4602200064,1.19041E+11
09-11-2017,BTC,7446.83,7446.83,7101.52,7143.58,3226249984,1.24146E+11
10-11-2017,BTC,7173.73,7312,6436.87,6618.14,5208249856,1.19607E+11
11-11-2017,BTC,6618.61,6873.15,6204.22,6357.6,4908680192,1.10362E+11
12-11-2017,BTC,6295.45,6625.05,5519.01,5950.07,8957349888,1.0498E+11
13-11-2017,BTC,5938.25,6811.19,5844.29,6559.49,6263249920,99029016576
14-11-2017,BTC,6561.48,6764.98,6461.75,6635.75,3197110016,1.09434E+11
15-11-2017,BTC,6634.76,7342.25,6634.76,7315.54,4200880128,1.10667E+11
16-11-2017,BTC,7323.24,7967.38,7176.58,7871.69,5123809792,1.22164E+11
17-11-2017,BTC,7853.57,8004.59,7561.09,7708.99,4651670016,1.31026E+11
18-11-2017,BTC,7697.21,7884.99,7463.44,7790.15,3667190016,1.28425E+11
19-11-2017,BTC,7766.03,8101.91,7694.1,8036.49,3149319936,1.29595E+11
20-11-2017,BTC,8039.07,8336.86,7949.36,8200.64,3488450048,1.34167E+11
21-11-2017,BTC,8205.74,8348.66,7762.71,8071.26,4277609984,1.36967E+11
22-11-2017,BTC,8077.95,8302.26,8075.47,8253.55,3633530112,1.34851E+11
23-11-2017,BTC,8232.38,8267.4,8038.77,8038.77,4225179904,1.37444E+11
24-11-2017,BTC,8074.02,8374.16,7940.93,8253.69,5058610176,1.34816E+11
25-11-2017,BTC,8241.71,8790.92,8191.15,8790.92,4342060032,1.37632E+11
26-11-2017,BTC,8789.04,9522.93,8775.59,9330.55,5475579904,1.46789E+11
27-11-2017,BTC,9352.72,9818.35,9352.72,9818.35,5653320192,1.56221E+11
28-11-2017,BTC,9823.43,10125.7,9736.3,10058.8,6348819968,1.64104E+11
29-11-2017,BTC,10077.4,11517.4,9601.03,9888.61,11568799744,1.68367E+11
30-11-2017,BTC,9906.79,10801,9202.05,10233.6,8310689792,1.65537E+11
01-12-2017,BTC,10198.6,11046.7,9694.65,10975.6,6783119872,1.70436E+11
02-12-2017,BTC,10978.3,11320.2,10905.1,11074.6,5138500096,1.8349E+11
03-12-2017,BTC,11082.7,11858.7,10862,11323.2,6608309760,1.85258E+11
04-12-2017,BTC,11315.4,11657.2,11081.8,11657.2,6132409856,1.89172E+11
05-12-2017,BTC,11685.7,12032,11604.6,11916.7,6895260160,1.95389E+11
06-12-2017,BTC,11923.4,14369.1,11923.4,14291.5,12656300032,1.9939E+11
07-12-2017,BTC,14266.1,17899.7,14057.3,17899.7,17950699520,2.386E+11
08-12-2017,BTC,17802.9,18353.4,14336.9,16569.4,21135998976,2.97787E+11
09-12-2017,BTC,16523.3,16783,13674.9,15178.2,13911300096,2.76415E+11
10-12-2017,BTC,15168.4,15850.6,13226.6,15455.4,13433299968,2.53782E+11
11-12-2017,BTC,15427.4,17513.9,15404.8,16936.8,12153900032,2.58147E+11
12-12-2017,BTC,16919.8,17781.8,16571.6,17415.4,14603799552,2.83155E+11
13-12-2017,BTC,17500,17653.1,16039.7,16408.2,12976900096,2.929E+11
14-12-2017,BTC,16384.6,17085.8,16185.9,16564,13777399808,2.74269E+11
15-12-2017,BTC,16601.3,18154.1,16601.3,17706.9,14309999616,2.77936E+11
16-12-2017,BTC,17760.3,19716.7,17515.3,19497.4,12740599808,2.97376E+11
17-12-2017,BTC,19475.8,20089,18974.1,19140.8,13314599936,3.26141E+11
18-12-2017,BTC,19106.4,19371,18355.9,19114.2,14839499776,3.2E+11
19-12-2017,BTC,19118.3,19177.8,17275.4,17776.7,16894499840,3.20242E+11
20-12-2017,BTC,17760.3,17934.7,16077.7,16624.6,22149699584,2.97526E+11
21-12-2017,BTC,16642.4,17567.7,15342.7,15802.9,16516599808,2.78827E+11
22-12-2017,BTC,15898,15943.4,11833,13831.8,22197999616,2.66381E+11
23-12-2017,BTC,13948.7,15603.2,13828.8,14699.2,13086000128,2.33748E+11
24-12-2017,BTC,14608.2,14626,12747.7,13925.8,11572299776,2.44824E+11
25-12-2017,BTC,13995.9,14593,13448.9,14026.6,10664699904,2.3459E+11
26-12-2017,BTC,14036.6,16461.2,14028.9,16099.8,13454300160,2.35294E+11
27-12-2017,BTC,16163.5,16930.9,15114.3,15838.5,12487600128,2.70976E+11
28-12-2017,BTC,15864.1,15888.4,13937.3,14606.5,12336499712,2.65988E+11
29-12-2017,BTC,14695.8,15279,14307,14656.2,13025500160,2.46428E+11
30-12-2017,BTC,14681.9,14681.9,12350.1,12952.2,14452599808,2.46224E+11
31-12-2017,BTC,12897.7,14377.4,12755.6,14156.4,12136299520,2.16326E+11
01-01-2018,BTC,14112.2,14112.2,13154.7,13657.2,10291200000,2.36725E+11
02-01-2018,BTC,13625,15444.6,13163.6,14982.1,16846600192,2.28579E+11
03-01-2018,BTC,14978.2,15572.8,14844.5,15201,16871900160,2.51312E+11
04-01-2018,BTC,15270.7,15739.7,14522.2,15599.2,21783199744,2.5625E+11
05-01-2018,BTC,15477.2,17705.2,15202.8,17429.5,23840899072,2.59748E+11
06-01-2018,BTC,17462.1,17712.4,16764.6,17527,18314600448,2.93091E+11
07-01-2018,BTC,17527.3,17579.6,16087.7,16477.6,15866000384,2.94222E+11
08-01-2018,BTC,16476.2,16537.9,14208.2,15170.1,18413899776,2.76612E+11
09-01-2018,BTC,15123.7,15497.5,14424,14595.4,16659999744,2.53935E+11
10-01-2018,BTC,14588.5,14973.3,13691.2,14973.3,18500800512,2.44981E+11
11-01-2018,BTC,14968.2,15018.8,13105.9,13405.8,16534099968,2.51387E+11
12-01-2018,BTC,13453.9,14229.9,13158.1,13980.6,12065699840,2.25986E+11
13-01-2018,BTC,13952.4,14659.5,13952.4,14360.2,12763599872,2.34391E+11
14-01-2018,BTC,14370.8,14511.8,13268,13772,11084099584,2.41447E+11
15-01-2018,BTC,13767.3,14445.5,13641.7,13819.8,12750799872,2.31334E+11
16-01-2018,BTC,13836.1,13843.1,10194.9,11490.5,18853799936,2.32517E+11
17-01-2018,BTC,11431.1,11678,9402.29,11188.6,18830600192,1.92123E+11
